question_id,pid,title,content
c0cbce8b-09a4-441e-b9a7-12f6c04e8a8e,cad3723b-8605-4ea6-9e7d-f735bf6f66ca,工作2年，發現自己對這產業的熱情消散，想轉換跑道。,出社會至今，先任職了教育類的雜誌銷售人員，由於認識了現在任職公司的銷售主管，轉而到建材專案銷售，從事建材專案兩年多，業績表現不錯，陌生開發了百餘間建商，提報了70餘件預售案，截至今年完成簽約12筆專案銷售合約，但卻發現自己對這份工作及公司，沒有歸屬感，當初進這間公司也沒有太多想法，只單純想要得到更多薪資，完全沒考慮自己是否喜歡或可以讓自己保有熱情的持續工作下去，目前已投遞不同產業銷售業務工作，但多數沒有回應，想尋求協助是否因為因為產業別，導致自己沒有太多機會跨產業任職？
c13b52f3-8a61-4f93-b9c4-8f0f2d0fc254,eefb8ff0-5c8b-4997-814e-c430bb185622,若有五年的行銷經驗，適合轉做PM嗎?,我在實體零售產業擔任行銷人員有5年的經驗，近期因公司有專案要啟動，主管有意找我去擔任專案PM，因我對於這類型的知識很缺乏，很擔心無法勝任工作，請問我該怎麼評估是否要接下職務異動呢?
c1b0f646-d90e-4a35-b265-d7c2dddae01c,b064b082-9b64-442c-85a4-6d960c071577,,"我該轉職還是在原職呢？
您好，大學就讀土木工程系，上年因膝蓋韌帶撕裂目前無法久站跟走太久，目前恢復8成但功能性已不如以往，醫生評估 膝蓋部分結構已改變完全復原有點難，受傷這段期間在當機械操作的日子已經無法像之前100%發揮（需走跟上下樓梯易酸痛復發）雖然這邊公司、同事都非常的包容也安排我活動量低的機械操作，但無升遷機會以及工作內容取代性高預想未來10年後成就非常的低，目前28又已快到30歲了只有做過這份工作（6年）想去闖闖，但目前卡在腳傷真的很苦惱"
c1c3e0f4-a38e-4180-bda6-8aaa06fc4cba,4003c47f-81c0-47e6-89a1-10c8a960ac27,責任制的工作型態無法報加班，請問這情況該怎麼辦？,我是一名小公司的企劃，平常負責平台的網站規劃以外，還要負責網路行銷或小編的工作，平日因為工作量大需要加班處理。但公司的文化都是責任制的型態無法報加班，讓人很無法接受，請問這情況該怎麼辦？
c20a7509-8551-44df-a201-55452db1dbd7,3e012d87-8476-4ad4-8a9c-dbbfde75aced,防疫照顧假適用對象,防疫照顧假也適用公務人員？
c23f7912-c6b7-4914-a935-ba010c17f3aa,cfe4b787-8207-46f3-ba25-74793d6bbaec,聘僱外籍員工注意事項,若要聘僱外級員工，公司除了需要先申請工作許可證、外籍同仁需更新居留證意外，是否還有其他需要注意的呢？
c2592117-cb9b-4e79-86fc-21d1b6925f86,fedc0aba-cfa6-4bdd-9862-dcd43800ed6a,關於畢業想轉換職涯方向,"錄取電機所，但在暑假兩個月的實驗室中我發覺自己對於這條路並不喜歡、也沒有熱情，於是休學打算步入職場，發現自己根本不知道該從哪開始找工作或是進修。
請問會建議我去嘗試各種行業亦或是先加強能力（語言或其他專業能力）？
"
c2bb21ef-93fb-4d7e-be58-a97c2f4c65a4,e3ee8c7c-14f0-4285-bfbf-c559bc5ae43c,,本人目前41歲，想轉職到半導體產業，不知是否年齡問題，一直無法順利錄取，希望能有人幫我解惑，謝謝
c312636b-0579-460c-b22c-cde3511f45cc,2f356842-fde8-4840-ab73-7145c92daa9e,企劃人員與專案人員差別在哪？,其實我很嚮往坐在辦公室，最常看到企劃人員與專案人員這兩個職位開缺額，非常感興趣，但礙於自己對這方面不太了解，不敢投履歷，自己是英文系畢業，英文也沒有好到可以混飯吃，感覺沒什麼技能，想詢問這兩者明確的定義是如何？還有有哪些管道可以進修這兩類的能力呢？
c3801f2f-9893-42ad-a8e6-61060c2a62c2,d45c8b72-c5db-4f8e-9c30-48b520a72a2a,,"請問大家是否有預計何時開始要解除一些防疫期間的管制,回復原來的工作模式(例,出差管制、上下班量體溫、戴口罩...)?"
c3c807c9-4bb0-48eb-b2ed-5c29a49c4765,52580c77-fc21-46fa-9b0d-bbabc62d6692,轉職後適應不良，組織異動頻繁，工作分配草率，導致萌生退意。,您好，我是剛轉職的菜鳥(第一份工作經歷兩年，因想回家鄉工作進而轉職)，到新公司就任兩個月就面臨組織異動，主管分配工作不明確，造成同事交接不完善，且主管很情緒化講話都很大聲，會壓廠內的做事情，但廠內績效不佳，需要一直向上highlight才有動作。目前適應狀況很不良，想請問在試用期三個月要到的請況下，是否建議轉職再找過？(目前因為主管的態度只想趕快塞東西給你，也不在意你的學習狀況，所以才萌生退意)
c3e30245-5790-4d47-82cb-24308b22cbb8,a57986a6-7a46-43fa-8a65-d18813cb29de,上班感覺很快樂不喜歡公司小班長對新人的態度,各位前輩您們好，首先自我介紹本人25歲，雖然上班很快樂公司的同事人都很好，我們包裝部的小班長她對新人的態度就是很不好常擺著一張臉也不知道在跩什麼？有同事就說她對新人都這樣要我不要放在心上，有一位年紀比我大的姊姊就說不懂她會教我，自己也會主動發問，我不喜歡她的態度，想請前輩給我些建議謝謝！
c43078a4-ad56-46aa-b90f-f78fc998863b,c5b30b9c-556c-4253-b07d-7b6fc1617dc6,想要轉職做PM但是不得其門而入,"各位前輩們好! 

我先前累積了3-4年做紡織業助的經驗，去年從國外念商學研究所回來，決定轉職做PM，並思考了兩個方向:電子製造業PJM和數位產品PDM，但是沒有實際PM的經驗，且年紀快達30歲，希望大家能給我一點建議與方向能突破瓶頸

1.電子製造業PM:沒有專案管理的經驗，對於過去沒有相關產業經驗的我，應該要怎麼拿到面試機會才好?
2.數位產品PM:目前已在自學程式語言和網站設計課程，是否要先累積作品再投遞職缺會比較好?

謝謝!"
c455d21b-5340-46c7-84ca-1e4147c2a695,45218ecb-91b2-412f-8e9e-efb130b898b6,,"各位前輩們好~
基本資料:
  學歷:國立宜蘭大學化材系(女)
  經歷:1.環保顧問公司-文書人員(空水廢棄物相關申報)1.5年  
       2.電梯公司-品保人員(申請許可證.內部文件管理...)至今約2年
  證照:品質技術師證照(CQT).乙級化學技術士.丙級昇降機技術士
問題:
目前本人仍在職中,108年11.12月時打開履歷,一開始想以CQT證照且工作環境好.不接觸客服作為尋找目標,所以都鎖定在中部科技業品保,但主動投遞後,回覆公司少之又少,反而主動找我的職位多為傳產.薪資偏低(24k~30k)...,因為需要在外縣市工作之住宿.生活開銷.就學貸款.牙套費用.孝親費...,32k已經是蠻緊繃的了。
由於出社會至今的工作內容都偏助理,薪水也都偏低,所以接下來想要有個專業度有發展的職位,想請各位職場前輩們給個建議的方向(產業.職位),謝謝!"
c473e9a6-9c88-4323-a6ec-c7f673958b82,baf170bf-25b8-4f0c-bc70-d235aac423b5,學習速度慢，導致做事混亂一直加班(行政職),"【狀況】
學習工作的速度慢
學完也常覺得混亂、沒有架構、不知道怎麼做，導致常在加班。
同事教的時後會想到什麼教什麼，在執行中發現許多教我的人沒講過的問題，但接二連三詢問對方，對方也不太想教我了。
好疑惑為什麼別人好像學新工作都沒有什麼適應期。我做好幾年卻還是不斷有新的問題，而不知道怎麼作業。

【試過的方式】
心智圖、抄筆記、把工作分類

【曾經學的好的經驗】
國中時國文古文翻譯(我用前後文字推測新出現的字的意思，愈學愈發現它會反覆出現)、高中機率(老師教我們用推演的)可以考全班前五，其他科目都是全班倒數

【問題】
1.學習上兩次好的經驗，用到的「學習技巧」是不是叫做「邏輯」、「聯想」? 我想從成功經驗中確認自己做對了什麼事，看能否用在工作學習上
2.怎麼找出學的慢、做事時感到一片混亂的問題爭節點，與如何解決?
(唯一知道自己的問題點是比別人重細節。有些報告同事只寫大概，其他記在腦中。但我因為記不住，報告都會寫的很細，避免主管問時回答不出來)"
c4a29d5f-b8f6-41b3-bb6a-a15ad2b08621,e46bf7a8-ef04-405f-ada5-f87971f71a65,,從日月光協議資遣，目前想找性質相同的工作，卻一直碰壁。想說自己資歷也不差，為什麼就無法獲得面試機會
c4c0d792-0b27-4d0a-a41b-76364415327e,e7462d04-59bb-4557-a973-217aed8c4415,,我想找一份現領工作希望能找到 家裡真的很缺錢
c4f9228f-8149-4321-b2ef-d963e74bdfd5,3ae1a6a8-275e-4b16-9b74-3d7aba43ce23,產品發展如何與公司方向契合,業務單位要PM共背業績成長20%，PM 該如何配合規劃產品。
c5325c6a-2336-4760-ac41-dfd1a56dbb55,03b08b7f-a14c-44f1-a653-7aacf8ecda87,大學即將畢業 對未來茫然的新鮮人,大家好，我目前是即將畢業進入職場的應屆畢業生。之前在學生時有過銀行以及小公司實習的經驗。 目前則是在一家外商公司擔任實習生，但是目前似乎沒有轉正的希望。想問各位在這個疫情的時間點應該繼續實習下去，還是找其他公司呢？倘若想找更知名的外商公司自己應該做好哪些努力？
c5449d9e-f8f4-451c-90ec-7005696bf962,786daf86-0442-4df0-a79c-3f04cda98ac8,因天然災害家中成員需要照顧，該如何請假?,颱風假宣布停課時，家中小孩需要照顧我可以請假嗎?要請什麼假呢?
c5b7ebe5-db17-49c7-b785-feda95a6b832,19959eff-3b08-4180-9b50-713b4adf6008,,小弟我剛離開空調相關的工作，想轉行成開發工程師，有學了一些語言，但是看了看一下公司面試的要求，都起碼要一年以上，我沒有開發經驗，請問我該如何爭取公司面試的機會?
c62bddbb-c7b8-400e-965a-f70779722859,da0676b1-cc29-41a7-a317-c026eef1b23e,,"上一份工作是做按摩做了7年多，工作內容很單純就是幫客人按摩... 不用多說什麼.... 

最近換了一份工作，跟spa相關，但要銷售課程、講解課程... 因為本身不善表達... 做了快兩個月.... 很想放棄...  覺得好茫然...到底該怎麼辦呢...我才25歲阿...?"
c700c8c4-df36-439b-b6b2-cf3921428da4,93bfc3f1-fb55-4ec8-9c99-a2318251a8a0,,"您好，我是高科大電子系畢業一年半，有在封裝廠實習一年經驗，後來又有到另一家做輪班設備，做了三個月後覺得環境有太多負面性言語、學不到東西就離職。目前想轉職寫程式，且已經有透過線上課程自學，考慮政府補助課程，想請教的是：

1、由於經濟上不穩定，是否應該先找個打工存錢，並且把程式基礎打好

2、還是拚這3、4個月不浪費時間拚轉職?



"
c71e9a19-32d1-4977-b960-36a218e435e7,ef37e071-b610-49dd-8451-f0e9b1165360,,我本身對彩妝很有興趣，有化妝經驗，想擔任秀台或台灣商業攝影公司和時裝周後台擔任化妝師的部份。想知道有什麼方法可以進入這個領域！要求是什麼？有沒有限制年齡和經歷
c79e880c-02f7-4e4f-8ef6-315e21aefcc5,6235b727-0518-40c0-8d64-4a7a0e5b1a87,,本人第一次上網應徵 去年12月中旬工廠結束營業 過年前一月六號 應徵兩份工作 有一份 工廠有一度上網的資料但不知道 不知道結果如何 而且今年已經45歲了 現在只想找一份工作
c93dbfeb-40ac-444c-844b-54568bda32c2,f71aff2a-a065-4b45-9130-ea4e23d34069,「摸臉」算是性騷擾嗎？,我這週去一家醫美應徵，面試官說這我們這行膚質很重要，所以摸了我的臉，請問「摸臉」算是性騷擾嗎？
c9602664-591b-42ea-9109-660a990746cb,e15468fa-c768-4945-9f13-99248fc2a368,,"面試寫履歷時有許多公司都會要求填寫前一份(或前幾份)工作的薪資，因為曾經有職場的前輩說面試履歷上的薪水不要照實寫，否則如果太低的話會被對方公司HR或主管瞧不起、且用這點在談薪水的時候砍你起薪。


如果遇到這種情況是否可以考慮把薪資數字灌水或者寫保密呢?若這樣做是否會有什麼風險或可能會遇到什麼問題?
"
c9dfdf8c-5cfc-469c-8618-10eae0e721a0,1a68402d-dc6a-4cb1-8962-f45d2e1c822c,請問PM實際的工作內容,我是私立大學企管系的學生，畢業嚮往找PM工作，但坦白說對PM的實際工作內容到底是什麼似懂非懂，請問有前輩可以分享一下嗎？另外，沒有任何PM相關經驗，在履歷上應該如何表現自己？或是應該強調什麼人格特質，可以爭取到機會呢？
c9f44f86-d35b-4320-afc3-22cc7b3d8757,7699ecc7-b505-4797-990b-dba83aa5c24b,,大家好，小弟目前在政府單位的外包廠商擔任維護工程師，已經做了兩年，但工作內容只是在別人開發好的系統上加加功能，只會改卻不懂核心內容...感覺自己就像個組裝工人一樣，最近面試大部分的公司知道只有維護經驗，沒有實際開發經驗好像都不太要...讓小弟覺得好挫折感覺這兩年的經驗好像沒什麼用處...最近認真的在考慮想要學前端技術，雖然現在的工作大部分是後端，覺得對於後端沒有那麼喜歡...但卻不敢踏出那一步，深怕離職了結果前端也學不起來，變成現在不敢離職，但上班也不快樂...我該怎麼辦才好!
ca6bd29a-277d-46f0-b49e-cf6457ddf457,6847b3bc-4859-4675-9acd-087bfe0eec1a,工作規則須公告?,請問工作規則是否應該公告給同仁知道?工作規則的內容是否只要經過勞資雙方協議即可?
cabdd887-56d2-4d4e-a843-537c106c62d0,c0cb1c52-37d4-48a5-b510-62e1ebf7b01b,計算資遣費平均工資包含年終獎金嗎?,公司在發完年終獎金後資遣我?請問年終獎金是否應計入我的資遣費平均工資計算呢?
cb208c95-4ee5-4d7f-addf-07704c71a6f8,41518e4e-9766-4e73-9298-11e4ac0bc609,同仁居家隔離，公司可不發薪?,若公司某位同仁非因公確診新冠肺炎，導致週遭同仁須居家隔離無法上班，公司可以不發薪嗎
cb69a0b2-abfd-44ea-a905-af9efa3ad91a,1437ea5f-8cf7-41b7-baa1-8071cdefa5a4,,"大家好小的目前76年次待業2年多
我是畢業於復興商工美工科
之前有在軍中當4年志願役
出來後做最長久的工作是大潤發
後來想要轉換跑道加上家裡
一些因素所以休息了一段時間
在家的這段期間有幫忙照顧爺爺奶奶
還有打理家裡伙食幫忙家裡

目前想要尋找一些建議因目前沒什麼目標
可是又不想回原性質工作上班
在此先感恩各位回覆
"
cbd12fd8-fdf3-4b5f-9d59-5a65432defef,cf0c2f99-4b7d-4c98-8365-8f67c28e79c2,職務異動無法身任，資遣還是自願離職？,"公司最近進行異動，在沒有詢問過我的意願下通知我要調到非本科系且非專業的單位，考慮到新職務要能夠有創意且非努力學習就能夠持久有效做出成績。
現在因疫情影響很難找工作。要如何不要自願離職，而是公司資遣，拿到資遣費？生活開銷起碼短時間不會這麼吃力，就不會為了急需賺錢而找臨時打工，可以好好用心求職"
cc1a11a2-65e6-41da-9474-cd1a64824de7,f62763ac-679d-43bb-9afd-f092a5f721c4,,"目前快滿30歲,是一名外航空姐,因為很多原因而離職了,除了英文比較好點覺得自己沒有一技之長,覺得自己很不清楚自己該往什麼方向,現在都什麼履歷都投,有一些業務祕書的面試就去試,先做做看累積一點其他航空業的經驗,再考慮自己適不適合,這樣子做對嗎?"
cd24eef3-691a-401a-876f-2dd23521b16a,6483573f-4eb7-4c02-a0ae-e3208242d401,從樣樣處理的工務，要跳產品工程師,"20機年的工作均與廠房設施、生產機器、維修、維護有關，前20年工作屬於靜、動態事務都要處理，後7年職務都屬工廠工務（屬於工廠全方位處理性質），現想要跳入專業技能的“生產設備工程師”，投了履歷也只已讀，不知道還需什麼技能或經歷，才能由較全方位的雜工跳入比較專業的生產工程師。謝謝
年紀是否也是資方考量的重點"
cdd61c28-6606-4a6f-8b04-a4f009d36d50,e28dcf02-f97c-4fc0-a27d-deca98335e00,轉職行銷企劃相關準備方向或是建議?,"[背景說明]
去年國立大學心理相關學科畢業考上普考，其實本身滿排斥公職，在家人遊說下想說試試看(總是要試過才知道到底合不合適，事實證明我還是沒有辦法喜歡現在的工作，雖然生活很固定，但是真的很封閉趨於停滯，想趁年輕去嘗試別的工作。

畢竟今年受疫情影響很多工作都停擺，所以我也不敢貿然辭職，想做足準備找好下一步之後再離開，有在準備google ads的相關認證，以及日文N1檢定，英文能力也還ok(多益950)，喜歡撰寫文字，希望能尋找得以發揮創意及腦力的工作。

[問題]
1.目前偏好的工作是行銷企劃類，但是相關工作起薪偏低，而且通常都希望有1~2年工作經驗，不知道有甚麼方式能跳進這個圈子，或是還有甚麼準備的方向?

2.當然如果騎驢一直沒找到馬，有打算回去繼續念碩士，這個領域念行銷碩士會加分嗎?

3.或是還有任何其他轉職方向的建議嗎?

謝謝!

"
cec37ecc-d518-44c2-9f57-2dc9659c53c3,8a027e4e-e438-4f39-a33b-e148f9e61a64,,"我是設計相關科系畢業，25歲
從職校到大專都是選擇加強平面設計的能力，
家境不好半工半讀做過6、7年服務業，
畢業後投入本科設計類工作，起初應用自己的技術精神狀態良好，後期因職務內容開始不符合期待逐漸產生巨大的壓力，身體出現問題，最終被資遣。

雖然明白自己的作品集都還有繼續工作的可能，但對於自己是否要繼續做相關行業產生了迷惘，繼續找工作的話還是相關科目較為容易，對該科目也確實還有興趣，待業時持續的自由接案著，沒有放掉職業能力。

請問會建議我怎麼考慮自己的職涯自判呢？
到底該不該放棄自己的專長去轉往別的職業，
還是應該撐下去繼續累積相關履歷？

謝謝閱覽"
cee934ef-d084-4012-8400-92d3e6675276,09c11703-58dc-4889-bba9-1f785e98bc88,公司須為工作許可屆滿前離職的外國人辦理什麼手續？,公司聘用的外國人在他的工作許可證屆滿前就離職，需要辦理什麼手續呢?
cf91161a-5b77-4124-bfc8-a0e9addbc832,c27ff334-9509-43ce-9b95-608b661322d6,,每次在換工作的時候，總是希望自己離職後再找工作，不想帶著一種騎驢找馬的心態去找新工作，但也因為這些堅持，讓我自己在找工作上遇到很大的瓶頸，就是每次都需要花好幾個月的時間才找到一份自己覺得還可以的工作，對於這方面希望大家可以給我一點建議，謝謝～
cfc87e76-8998-4783-89c6-eff6aa13d768,44143932-73c1-47d1-9921-a76555967d77,職業工會加保,我自從結婚後就沒有從事工作，且已長達一段時間，請問我是否可以自行在職業工會加保？
cfcfad4a-25aa-4fc8-83cd-3fbef69a83e9,ca28e475-6731-401f-b7bc-25d01e562256,,第一份工作5年在銀行 而後結婚生子顧小孩，已9年沒工作，期間有短期擔任過學校課輔老師，在國外生活2年多 經營社團代購賺錢，最近回台 想重回職場 對職涯很茫然。
cfde1727-ab93-4e29-ab81-a463bd8b7936,5c19462d-2d32-43c0-984c-210c97d980f5,,"各位前輩好,小弟是目前剛出社會一個月的社會新鮮人,但老實說目前已經很想離職,我現在是在一家做行車記錄器的公司當助理工程師,雖然說職稱是助理工程師但感覺比較像學徒,想要離職的原因是覺得提不起太大的興趣而且離家裡很遠要坐火車去上班,但由於這份工作是親戚介紹所以也有不敢離職的原因,其中最大的就是怕讓親戚失望,請問我該提離職嗎還是說在撐一下看看"
cfe2eed1-c37d-4830-9ec1-0aba29c76cf5,742914db-e027-44dc-b695-ec8037abf14d,因工作調整想轉職，但因沒相關經驗都無聲卡請求前輩指點,"國立地名大學冷門文科畢業 25歲 女 
多益830 英文能力尚可 有精品、飯店業打工經驗

在南部工作一年多 
兩份工作皆為傳產的國外業務

現職由於部門縮編 工作內容從原本的業務性質調整為國貿船務人員
工作過程中發現自己越來越不喜歡這份工作 對於傳產公司文化感到厭倦
想要再嘗試人資、行銷企劃、採購領域的工作 暫時不想從事國貿相關工作

但可能是因非本科系出身以及無任何相關工作經驗
投履歷幾乎都沒有下文

畢業時曾準備過一陣子公職考試，
也想過是否該重新再當全職考生準備國考，求一份安穩的工作就好。

還望版上資歷豐富的前輩指點迷津，謝謝!
"
d009d302-3570-4c24-9c58-4e9f4026ce49,4df197b7-5242-47c2-9fac-99dfdb28282f,如果想從事PM工作的話需要甚麼樣的人格特質與能力呢？,感覺台灣公司'的PM和行銷在工作型態、模式和遭遇的情境很相似，是不是兩者可以互相職務輪調呢?
d0db1e16-8543-4d39-851c-199913be5508,e1cc21c5-0336-4616-a13c-7fd527dd3791,想嘗試博弈產業的設計工作，但擔心觸及法律問題，該去試試看嗎？,最近看到好多博弈產業相關的公司在徵網頁設計，薪水待遇也比一般設計公司好，很心動，很猶豫要不要去試試看，但又怕會觸及法律問題，請問我該去試試看嗎？
d10c0667-00ea-44b8-939c-9610cfdbba43,a7c1ca58-4f51-489a-a09f-dc25f739cd35,2班制如何避免超時加班,如果公司是24小時2班運作，要如何避免超時加班問題？
d19d5122-0c37-4054-a991-20c715e0e320,2c893fe0-f799-4f58-b50e-40d42589c2d1,,"想轉換裁縫工作,目前也一邊在裁縫教室上課,想問是否必須參加丙級女裝證照,才能容易找到裁縫工作,謝謝"
d2bb6a7e-6247-483d-94aa-af467eb8bfcf,a07db60b-ffd7-4825-8bd9-c960da6a2da4,該離職嗎                          ,"目前在知名大公司擔任駐點工程師一職，不過工作內容都在打雜，學不到任何東西，內部有很多權限跟資料，我完全不能碰，就算想自學也沒有權限，所以很擔心這樣的工作內容，對於我下一份工作，沒有任何的幫助，我應該考慮離職，還是要撐下累積年資呢？
而目前疫情就像個未爆蛋，隨時都有可能復發，也想請問顧問，目前的求職市場狀況如何呢？                                                                      
                
                                                             
                                          "
d2c5263c-ab84-4bb4-8173-2c156f467a8b,60c84b1c-03f7-475c-a2f2-26cfda78c774,「核備」vs.「備查」,請問「核備」與「備查」有何不同？為什麼有些法令是要求做「核備」?有些是要求「備查」?
d2f6043c-8fb7-4544-8bf0-a95555674d39,89ce3541-ade7-45a6-84e9-8a3b72a05b22,,"本身住在南部，前一陣子在北部面試了一間蠻喜歡的公司，面試後還沒得到任何通知（已過兩週），但由於在公司工作的朋友表示面試結果是通過了，只是不確定最後能不能夠順利報到。
想請問這段時間，如果有南部公司的行政職，該去嗎？因為擔心上班後才接到北部公司的錄取通知，會造成他人麻煩。
希望可以聽聽前輩們的意見，謝謝。"
d34378dc-db5d-45db-927e-bf70a5a7fc8c,5005103e-0b7a-4ced-9c95-e1f9c4969f9c,,"我從事海運承攬業,目前在一間規模很小剛成立三年多forward做文件人員
因為疫情關係,公司是做展覽品運輸,很多展覽都取消,
公司為了節省開銷,所以我就被公司資遣了.
現在這樣的情況,要找工作也很難, 整個不知道如何是好了.
"
d388818d-b2ac-47af-bce4-bdab4cc045a6,ccd71c66-3506-43d5-b1fc-c0f691b1a0b3,中年轉職的悲哀，真的只能一直當作業員嗎？,以往都是從事作業員，一兩年前開始想轉往品管類的跑道，但本身沒實際當過品管，僅工作中略為接觸過相關經驗，年紀也有了，到今年陸續面試了幾家，一直都是沒機會，中年轉職真的這麼毫無希望嗎？論經驗要有經驗，沒經驗的感覺要挑年輕的，儘管那些辦公應用程式，就算駕輕就熟了，我想可能都不是重點？是否有公司真的會考慮這些沒經驗的轉職中年人嗎？或是更看重哪些條件？
d3b4d86d-5300-4da4-bb95-31f3c2954148,27a713d8-b9bd-4272-b664-850260cf731a,,"各位前輩晚安。
前陣子投遞4A廣告公司的職缺，主管表示要先進行筆試，在家做完題目後便回傳，也確認對方已收到附檔。

繳交指定內容過後第一個禮拜，寫信詢問結果如何、後續是否有安排面試的打算，但沒有得到回應；第二個禮拜過去，依舊沒有下文。

認識的朋友隸屬同集團，他說目前這家公司剛有一群人離職，可以先等待。

因為過去經驗是只要筆試就會收到面試通知與否，然而這次情況不同，求職有些慌張，想請教是否有機會能收到通知？謝謝！"
d3c9d9a2-2f84-4294-9f12-e02838216a64,3fa33b7b-c17b-4e0a-a8eb-d8a94115c7db,,坐在隔壁的新進主管很喜歡拿她的大陸經驗來羞辱人，請問該如何調適？換到新工作才快滿三個月，請問不喜歡工作環境會建議轉職嗎？
d4ebf443-602e-49c9-ad5c-8f9db1e55045,ab0a2cbb-68fa-46c9-b7e0-63ffcc2750c8,員工例假日就是要來加班，怎麼辦?,例假日不能加班，如果員工就是要來加班，公司如何因應?法律如何解釋?員工自願加班超鐘點時數可以嗎?
d545220f-d439-4cb6-ac38-16a72ec2ebd0,16b1323f-415f-4d4f-be44-861f6da7c510,調動不成如何處理,勞工不願接受雇主調動工作，勞工得否主張離職並要求雇主須發給資遣費？
d6d64558-9acd-4b33-9a07-ada8812d1d02,287c519d-f355-4213-a515-ff1ab5d41629,,"若想前往的公司與工作與當初學生時期學的東西完全不一樣，履歷經驗也會跟工作沒有相關，該怎麼讓企業公司看到履歷後能讓我有面試的機會呢？
因為社團抑或工作經驗都無關係，履歷都是公司已看過卻沒有回覆，很沮喪，該怎麼辦？"
d704c3e8-f00f-4bf8-999a-7219797a2814,6e2a3467-076a-46a3-a1fb-23ac5ffbdb15,"要創業or還是當上班族?
","背景簡述:
目前26歲
在某公司當菜鳥國外業務(薪水3XK)
媽媽是韓國人
媽媽在花蓮開一間韓式餐廳
哥哥在台中已經開一間了經營的都還不錯
但如果要學韓式料理要花個3年起跳
目前自己的想法是趁年輕先累積工作經驗
跟存一些創業基金(但其實存不太到什麼錢:( )

當上班族目標
累積國外業務資歷，報考看看在職碩士。

創業目標
先跟哥or媽學韓式料理拿基本薪水，等學得差不多了出來自己開店
我女友的母親說可以贊助店面讓我們開店，但怕如果現在先創業如果沒成功，
中年就業會有難度。


想請問各位長官及前輩的想法
謝謝大家"
d7de87d5-9c63-49fa-873e-c55d7e627a34,4129c0f4-036f-4bd3-8a80-87d182155533,社會新鮮人做客服做得很糟，該繼續突破或認清轉職？,"您好，我是應屆畢業生，生性比較內向怕生，迫於疫情，經家人的介紹離開家鄉去外縣市擔任客服人員；至今已經三個多月了，仍然無法獨當一面，仍有很多事情需要前輩幫忙。每天接觸那麼多人，反覆練習，對人的應對依然挫折得我想埋進去地洞裡八百次，對工作幾乎只有負面情緒；尤其是接打電話，給我的打擊最大，每次講完電話，我都痛苦得難以言喻。但這份工作穩定、待遇對一個應屆畢業生而言很不錯了，而且一直覺得不成材的自己愧對公司、主管和前輩們，所以我一直很掙扎，到底還要不要繼續努力下去？請問社會新鮮人第一份工作大概要花多少時間，才算是知道自己是「不適合」或是「不適應」？
拜託了，至少給我經驗談也好……我現在真的很迷惘。"
d7fbb941-5391-43bf-ace6-ef0fac8d1a71,fedc0aba-cfa6-4bdd-9862-dcd43800ed6a,,您好，今年35歲，專科機械畢業目前在壽險業務從事8年的我，因近幾年營業處萎縮、主管轉業、加上自己人才流失，變的自己停滯不前，對此產業以沒有太大信心、身心俱疲，因有想轉它行業務的念頭，確又不想騎驢找馬，請問有什麼建議才能轉職成功呢，謝謝
d81803e7-a7a5-4566-b27f-1cda5bfa813c,fae82f0c-77fa-476d-95ed-85a4a1f5bdca,,"想請問有執行AB班的公司,都會搭配消毒嗎?如果是採取周間一到二天全員在家上班的公司,考量是甚麼呢?"
d941883c-3f7b-4f5a-8dce-a162f826f977,c86c2b71-8aad-45b0-bd5d-8956ffdc5e58,兼職考生要找什麼類型的工作呢？,"您好，目前22歲是應屆英語系畢業生。想請教目前已經畢業了，但想考公務人員，可是覺得當全職考生又要顧慮到經濟方面的部分，因此想找兼職工作，但兼職工作應該找可以學以致用但需要花更多時間上手的還是比較好上手的計時工讀也不用花太多時間，下班後也可以專注在考試讀書方面的呢？
目前自己想法是給一年的時間去達成，但又想若結果不盡人意，是不是找比較有未來發展性相關的工作好呢？這樣又可以學習到更多，而不是只是學皮毛，未來若要轉職也不好轉。 再麻煩給意見，謝謝🙏"
d94314d5-ce17-46e5-b482-a9aa11388150,d7ae95d0-e5bd-4a75-9ff5-e11d9af68782,,"大學畢業一直重事飯店業擔任櫃檯接待員
已有5年的經驗
目前因疫情關係公司大規模裁員,考慮到身體健康因素及未來發展想轉換跑道,對行銷方面蠻有興趣的,但職缺大都要有經驗的以及有美編設計方面的技術但過往的經驗都是服務業所學是觀光方面的,並無辦公室的經驗文書方面只會基本的,想說從助理做起但投遞了履歷音訊全無,目前待業中想詢問前輩們該如何踏入行銷領域呢?
謝謝"
d9cf05a6-82a9-4b9c-a06c-0fdd836919f1,4348abe6-c355-4538-98c2-7b54f5f17bfe,想找會計財務稅務相關工作，但投履歷都無聲卡,想請問若想朝會計財務稅務方面的工作走的話，有什麼類型的工作是可以給我建議的嗎? 近期想找金融相關行業的工作都不是很順利，再麻煩你可以給我指點一下，感恩
d9e95d22-09a3-4df4-be18-8b0462e855b8,fbafc88f-9ff7-4fbf-8b3f-a8e281c1c7ec,,"大學讀企業管理系畢業
但是不學好什麼都不會
在大學的時候半工半讀
接觸的都是外場服務生
想學點行政管理的工作
但都找不到甚至沒人理
不知道未來方向在哪裡
畢業幾個月還是沒工作
"
